,Date,Time,Volume,Density,Person_0,Person_1,Person_10,Person_11,Person_12,Person_13,Person_14,Person_15,Person_16,Person_17,Person_18,Person_19,Person_2,Person_3,Person_4,Person_5,Person_6,Person_7,Person_8,Person_9,Anomaly Probability
144,5/01/2015,6:00:00,960,16.18872224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,5/01/2015,6:15:00,924,15.48677994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,5/01/2015,6:30:00,996,18.34954103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,5/01/2015,6:45:00,1128,19.79898693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,5/01/2015,7:00:00,1116,22.49574084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,5/01/2015,7:15:00,1176,23.04291667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,5/01/2015,7:30:00,1452,29.71569852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,5/01/2015,7:45:00,1500,31.41630335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,5/01/2015,8:00:00,1356,30.18386201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,5/01/2015,8:15:00,1272,28.18436901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,5/01/2015,8:30:00,1272,29.78410722,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.05
155,5/01/2015,8:45:00,1176,24.33848458,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0.25
156,5/01/2015,9:00:00,1308,30.2862436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,5/01/2015,9:15:00,1248,26.83977663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,5/01/2015,9:30:00,1248,25.99951765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,5/01/2015,9:45:00,1296,28.08460026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,5/01/2015,10:00:00,1404,35.52457347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,5/01/2015,10:15:00,1272,32.95642245,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.15
162,5/01/2015,10:30:00,1392,64.16251792,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05
163,5/01/2015,10:45:00,1296,86.47066101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05
164,5/01/2015,11:00:00,1344,81.42502145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,5/01/2015,11:15:00,1224,48.77889111,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95
166,5/01/2015,11:30:00,1128,21.15049076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,5/01/2015,11:45:00,1152,19.88496352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,5/01/2015,12:00:00,1068,17.98266775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,5/01/2015,12:15:00,1140,19.58637377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,5/01/2015,12:30:00,1212,21.67543526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,5/01/2015,12:45:00,1152,20.26400887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,5/01/2015,13:00:00,1224,21.05584505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,5/01/2015,13:15:00,1188,19.41869176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,5/01/2015,13:30:00,1092,18.2599696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,5/01/2015,13:45:00,1248,20.15614978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,5/01/2015,14:00:00,1164,20.04496925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,5/01/2015,14:15:00,1320,21.14686077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,5/01/2015,14:30:00,1392,23.40075135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,5/01/2015,14:45:00,1464,23.34246236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,5/01/2015,15:00:00,1620,27.92576806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,5/01/2015,15:15:00,1536,25.26241589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,5/01/2015,15:30:00,1440,24.56433599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,5/01/2015,15:45:00,1476,24.66936055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,5/01/2015,16:00:00,1356,23.07012884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,5/01/2015,16:15:00,1584,30.06468808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,5/01/2015,16:30:00,1596,28.3224787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,5/01/2015,16:45:00,1896,37.34448727,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95
188,5/01/2015,17:00:00,1572,47.03376712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,5/01/2015,17:15:00,1584,91.30877064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,5/01/2015,17:30:00,1548,97.73293625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
